indiv,cost,phylo_dist,bloom,shannon,consval,grass_spec_frac,grass_weight_frac
1590,1746.534693,63326.40502,28.93902619,19.5148804,69.34349198,0.04,0.040344152
1591,1454.816364,50433.1562,27.5134346,19.33421541,71.96457685,0,0
1592,2422.399154,80440.56832,25.1088618,7.873309487,96.1463744,0.12,0.02093681
1593,543.2931516,82758.69287,22.28816618,17.31339356,43.15804512,0.36,0.557613638
1594,826.3871953,80809.66339,17.61397713,22.99748219,65.17051226,0.32,0.311727121
1595,1892.558427,53305.47539,27.34705214,17.83055734,85.46556213,0,0
1596,2422.704746,72530.38091,29.2362273,18.23739269,68.74552638,0.08,0.072369013
1597,717.2612431,79605.33409,18.87231526,22.87735562,56.30436705,0.36,0.411855157
1598,2092.150888,51415.88963,27.58039828,20.20827436,81.70997005,0,0
1599,1491.068309,44197.10012,26.93879965,21.28086315,74.23348734,0,0
1600,516.8092021,80886.04738,24.50409284,16.12719004,41.31495534,0.4,0.71527645
1601,2162.991058,78736.24485,25.89306051,9.047900753,87.03027961,0.08,0.207072579
1602,1782.077462,78785.49675,25.17569819,5.14970042,94.1531597,0.12,0.029444852
1603,1440.634658,49305.92021,27.07854381,21.40691341,68.47577178,0.04,0.03229492
1604,2146.629027,66013.75894,27.23022103,13.95149335,83.93871775,0.04,0.006317085
1605,2159.240586,64848.79826,27.80659875,18.62887756,77.59027351,0.08,0.128193939
1606,588.006918,84355.97004,24.26515053,13.44385577,52.08838739,0.28,0.447865181
1607,749.3392213,81604.60919,16.53147915,23.46016595,57.48220393,0.4,0.40060519
1608,1590.149115,69651.18778,25.96907185,9.540041647,84.77569836,0.04,0.022588856
1609,1963.584563,65584.98605,29.40361555,17.39250932,65.57845212,0,0
1610,1987.069257,68555.53246,29.56834106,17.80761686,66.25123636,0.04,0.049276943
1611,1714.609753,49959.43067,26.92693471,17.97645534,83.0617504,0,0
1612,1162.325681,73344.16337,21.54531582,20.48010135,72.86472846,0.2,0.173864982
1613,342.9955571,81344.49661,23.17870138,14.49222418,42.42254434,0.36,0.709074446
1614,1724.768075,62000.80466,26.79342926,15.74168313,80.50394841,0.08,0.087063189
1615,1877.974986,64210.75384,26.74684208,13.66983928,87.60501991,0.04,0.102367956
1616,644.8858061,80289.44888,19.7896666,19.79146671,56.11225084,0.4,0.503854784
1617,834.8455604,80508.8524,17.91495368,24.05630171,65.87042616,0.36,0.352873693
1618,1334.463137,45604.5274,27.34681022,20.4849729,65.76808005,0,0
1619,2206.605831,89842.04411,25.00134024,16.31354165,60.03550983,0.16,0.284754296
1620,770.6326494,79955.26019,19.12700193,23.3004934,63.11602252,0.36,0.369623296
1621,868.1433779,83952.29885,17.1818995,21.46152715,59.7074729,0.36,0.39829345
1622,1518.916354,75653.97033,28.33776141,18.6066745,66.46414254,0.12,0.11615299
1623,699.3779018,82801.27587,24.67843595,15.06605395,41.19496292,0.4,0.591450729
1624,911.4262166,83695.95157,19.05488285,23.26729659,67.09192934,0.36,0.342949384
1625,819.2213771,85661.10486,21.20639691,19.25718781,49.46774398,0.32,0.497468396
1626,1772.696887,74025.11223,26.45795523,15.28851367,82.52204442,0.12,0.091493915
1627,893.6244185,84753.95939,24.01863563,15.96678359,39.73781053,0.32,0.476725479
1628,585.0714951,82476.92608,21.55184062,17.85710354,53.30717796,0.4,0.620424961
1629,631.0492904,82064.78793,22.927695,17.90792684,47.40787148,0.28,0.472507317
1630,968.7937046,78825.19179,18.91908731,23.1251498,67.47546462,0.28,0.29929377
1631,874.6994978,77772.58036,20.98934034,21.37736046,62.1186787,0.24,0.297195186
1632,1982.359148,59253.04863,27.29629823,19.6158013,81.38806483,0.04,0.053713559
1633,2182.245408,74334.70959,23.85534066,11.62286139,97.310187,0.08,0.014202686
1634,713.7136326,86296.65729,21.91598297,15.55293269,38.02302754,0.32,0.630800105
1635,895.2633017,83406.76621,20.02718732,21.19077132,62.30564184,0.24,0.316546458
1636,560.0426196,81013.82283,24.07513055,12.98274397,57.88798897,0.28,0.566301074
1637,1742.227789,72921.78321,25.50779121,13.0778346,83.64914856,0.12,0.160862582
1638,996.3696181,82275.00009,20.20919418,19.16429525,66.87979797,0.2,0.261831986
1639,1886.286317,67953.69306,28.85789239,18.4630033,64.26376276,0.04,0.055494513
1640,704.1889897,85929.66087,23.84626951,13.80532198,42.71373934,0.28,0.640082296
1641,1231.433046,76367.07097,24.39899206,11.98026421,76.34478556,0.12,0.039743332
1642,2133.235377,51687.09587,27.41791939,19.80689374,80.71992301,0,0
1643,764.6582139,82867.33829,17.64821694,23.02326896,59.32581695,0.32,0.3614997
1644,747.2398519,81956.49554,16.27076531,23.32699485,59.39028811,0.4,0.408654978
1645,1068.379502,80721.63748,20.62664301,22.48584483,67.50546264,0.24,0.271679828
1646,1953.62232,91998.0143,23.54836156,15.25360216,57.25263886,0.16,0.297071482
1647,1531.967535,78122.08536,29.60562868,16.89417511,50.43491831,0.12,0.096729114
1648,288.9403634,80319.72747,24.96159734,9.631978002,51.11237715,0.4,0.900563148
1649,1790.066856,77894.14504,22.47820263,24.91068104,78.3824991,0.28,0.284584359
1650,2384.299025,78805.1836,24.80043518,15.53055438,97.23115458,0.12,0.117831209
1651,1559.90146,80579.9703,17.90488285,23.77122841,81.425469,0.28,0.263868569
1652,534.9832956,86136.95868,26.02779398,2.579673123,92.6118421,0.2,0.034249031
1653,486.5790054,87244.9955,26.49446186,3.341780781,32.11951301,0.24,0.841909913
1654,777.6603061,88247.44212,26.77203811,11.78182381,27.17040408,0.24,0.494677932
1655,2473.434578,73526.98073,21.60422021,20.45901406,90.97316629,0.16,0.124049022
1656,1558.431531,79347.36185,18.92648374,23.25681536,84.11885374,0.28,0.265408895
1657,1354.962597,82621.94249,19.10756684,23.03459901,77.18427277,0.28,0.283458242
1658,848.586042,88924.61482,27.04179437,8.38578513,15.30912519,0.24,0.445498327
1659,1658.915291,79539.86157,29.42649944,15.01647347,41.91925439,0.12,0.125121749
1660,1836.44927,70508.54374,20.9230465,24.52588329,85.07567878,0.16,0.162432971
1661,2130.488592,74294.46819,23.35813139,21.84744406,86.92728472,0.16,0.162966235
1662,1387.703929,78681.54446,19.52603597,24.44788027,81.96032889,0.2,0.210149941
1663,2435.227314,74609.12916,24.3237533,17.48325478,96.42183102,0.12,0.104224538
1664,1677.843331,77168.0209,20.37457872,24.00934783,86.18301445,0.16,0.175599557
1665,592.8625358,86883.11453,27.09138434,5.928862479,39.04572759,0.24,0.699626489
1666,358.2605931,82414.78695,25.43442143,9.978633184,44.99929981,0.4,0.903456803
1667,498.569519,86240.00591,26.47244926,6.513494069,29.03151515,0.28,0.868988438
1668,1572.071214,82815.07936,29.3310506,14.40599133,36.745967,0.12,0.133291566
1669,1432.631561,81079.70972,18.22808035,23.34505984,81.27359144,0.32,0.282357943
1670,1138.491216,84467.36768,26.79868,13.93142325,54.13660821,0.16,0.21242872
1671,2319.986929,47825.50299,24.92251682,21.66746764,89.42839491,0.04,0.058758849
1672,1497.058014,81119.34485,29.02822857,16.89248555,41.04557659,0.16,0.150721565
1673,2181.668363,69544.95581,24.01673509,20.7255697,90.04975819,0.12,0.158735493
1674,1345.427495,81358.14329,18.68505168,23.56583491,78.11152772,0.32,0.301544336
1675,831.8019055,89217.03073,26.95752032,8.786579508,16.61003515,0.24,0.461399611
1676,751.9329945,88765.87126,26.87971598,6.735124224,19.06586985,0.24,0.561569885
1677,2491.515021,71986.32675,24.23168748,18.42186326,96.05883031,0.12,0.098504671
1678,1597.461767,73232.19681,28.49261608,18.98016227,54.94020977,0.12,0.149339251
1679,1422.157159,77456.44797,20.6767896,23.8546325,83.28438582,0.2,0.182865175
1680,1467.998074,61745.32045,28.33160058,17.61682239,69.06360249,0.04,0.006542059
1681,453.1381529,86278.11386,26.9195368,4.394505266,33.1349449,0.28,0.860966633
1682,300.255676,82241.33159,25.37145922,8.481688889,51.3457152,0.36,0.891644202
1683,1938.464893,76141.22118,20.2271019,23.84915971,87.26001029,0.16,0.173567005
1684,2174.019744,52669.02042,24.69603899,21.98596913,87.42640282,0,0
1685,505.3331817,87748.23855,26.8550417,4.074483345,33.62240182,0.28,0.870364554
1686,385.8653916,84784.72698,25.80014922,7.723684848,47.08923507,0.32,0.890828956
1687,768.4705402,88563.82317,26.0802483,8.632112214,38.20023181,0.24,0.604101533
1688,1172.69964,66481.13442,27.73467762,15.5626056,65.91948187,0.08,0.020441837
1689,1491.778269,81557.14773,19.84914297,23.02234925,78.96252485,0.32,0.33574066
1690,1586.135734,81243.09579,20.00441888,23.9265035,83.6306694,0.2,0.218344504
1691,391.0681399,85294.99833,26.50408892,2.869484088,33.25378267,0.24,0.852093825
1692,1702.42668,76254.92936,20.70088565,23.87335358,82.2987415,0.16,0.176807576
1693,1834.915758,90267.337,26.69017229,9.405107794,47.73505867,0.2,0.214805727
1694,2061.612944,76403.60369,23.59352358,21.44681976,89.60474411,0.2,0.164741155
1695,933.8101779,89321.86532,26.24099289,14.87115837,40.50480652,0.24,0.326302569
1696,2090.165653,61089.35957,25.60185608,21.87079585,82.10107671,0.08,0.074734697
1697,1340.115003,75521.00188,21.76381729,22.73524918,81.37182051,0.24,0.252408151
1698,814.6467873,88777.02052,26.88719758,8.221059862,25.05367419,0.24,0.550908724
1699,875.8519137,87863.46702,25.90394961,4.489352789,92.55011576,0.2,0.395695547
1700,332.8494139,82147.85774,25.27943459,10.02834488,44.90634688,0.36,0.895407026
1701,1108.305135,83094.89191,21.26828424,22.38039656,72.77010876,0.36,0.309816003
1702,562.6353358,86737.81149,25.86370269,3.179803762,88.93230368,0.2,0.035316782
1703,1500.200962,74886.0947,22.2703545,22.60256608,80.43284258,0.2,0.207459767
1704,862.7538383,89109.57176,27.04179437,9.022822936,21.77404811,0.24,0.422295026
1705,1844.540004,91730.27901,22.1813878,16.02834974,63.716241,0.2,0.28922353
1706,1345.618574,79231.7367,19.34663696,23.13141596,81.76949541,0.24,0.224942294
1707,1864.272557,87767.45443,27.00364002,11.41622508,46.29476214,0.24,0.330274689
1708,1228.206088,82276.1158,19.65023961,21.01689119,80.22938934,0.24,0.228857962
1709,1722.924789,77247.47294,21.40977771,23.42415976,84.54833103,0.16,0.184146657
1710,1545.352652,80165.9266,29.15474181,14.78844546,37.51831994,0.12,0.127245697
1711,1953.754284,74098.42426,23.5139859,24.12921077,82.31319018,0.16,0.166074088
1712,679.0580528,88201.88989,26.93540473,7.176435371,19.20071787,0.28,0.580862344
1713,1693.699402,67414.34524,25.44240192,22.12766415,77.07485682,0.08,0.115369759
1714,1291.970512,79796.07637,18.66783642,24.25576778,79.33405967,0.28,0.288414436
1715,1405.436769,50665.28209,26.73226776,19.32646951,78.32848504,0,0
1716,1347.241337,77360.31139,19.40977771,24.21242825,79.75825645,0.24,0.257891398
1717,1576.773359,72146.7814,27.82212524,18.11514628,68.76892838,0.12,0.062801586
1718,2094.971391,72917.9043,23.02662622,22.96728159,88.14796492,0.16,0.154463974
1719,2037.121359,90757.93855,22.4213449,13.72563317,70.47054318,0.24,0.158358392
1720,1875.654697,81673.47533,22.61142999,21.84659161,83.128002,0.2,0.192878609
1721,2328.789741,78543.9442,24.85158184,16.93903557,92.86787984,0.08,0.109463451
1722,1312.649063,81905.49469,28.75376024,16.44043556,59.02465654,0.16,0.106234074
1723,2106.465552,64782.25615,25.01746207,20.01534003,86.24636877,0.08,0.106557128
1724,1257.732577,80888.84466,18.37555717,23.32080296,77.49830948,0.36,0.328622395
1725,1604.229432,82069.93599,18.28058227,23.74686292,79.94617412,0.28,0.275258643
1726,1372.795457,80788.49224,18.54353637,23.54569443,80.84473258,0.24,0.270923439
1727,1118.669368,85991.31987,26.36620433,11.66420736,57.88729528,0.24,0.446312164
1728,946.6206364,84523.40591,25.00281612,16.45331516,63.75340787,0.2,0.236040414
1729,864.5830786,89375.20782,26.95752032,8.824869585,21.63215451,0.24,0.427024588
1730,975.4030497,81420.43637,23.41565307,21.1440956,66.51234611,0.32,0.291577395
1731,1003.854369,89825.24876,26.42996676,13.1204906,35.5489464,0.24,0.391424331
1732,1157.103776,79128.90108,29.20240112,16.43722299,49.65994049,0.12,0.092938344
1733,1554.219503,69231.37216,28.46267843,17.92824532,69.34115679,0.04,0.006363408
1734,712.0386593,87284.23667,26.6370753,10.07796438,37.7830731,0.24,0.450040563
1735,2425.178915,88654.08705,26.53140376,10.75055646,61.06519922,0.2,0.190294045
1736,2011.585826,60151.68972,24.75309371,21.39104932,84.34424925,0.08,0.05976051
1737,1068.331839,83750.82535,24.72909993,18.79515348,61.34434071,0.24,0.324579792
1738,687.8567848,88492.41476,27.00673264,8.011613973,23.50532931,0.28,0.641563741
1739,1033.413483,88327.06507,27.31730904,10.28029159,49.06135922,0.2,0.169023088
1740,2319.552982,64940.68607,23.72996197,20.82659046,92.04695945,0.08,0.080577359
1741,546.4253915,82722.85056,25.31217885,12.87417479,55.95401696,0.4,0.754842781
1742,2003.657183,76667.16596,22.77750301,24.11988207,75.9891901,0.24,0.268694955
1743,1084.188607,88123.87721,27.76802666,9.660926932,27.7670288,0.2,0.251548821
1744,1062.198225,84202.94846,25.97650855,12.25983696,70.05542617,0.32,0.470189075
1745,1020.143249,80876.05207,22.95747154,18.87143898,78.92852169,0.32,0.303348692
1746,1052.406921,71386.20833,27.67418367,16.17182259,64.23965145,0.08,0.078707699
1747,553.6629533,86114.90346,25.98323776,3.07979889,89.20478203,0.2,0.035316022
1748,1198.566462,88478.11958,26.72802505,9.211181992,40.41339778,0.2,0.393169916
1749,888.9914572,85146.65194,26.23205739,13.86751622,55.511211,0.28,0.304278684
1750,869.1298373,84561.70973,25.82061722,14.74862886,48.42502873,0.2,0.338634667
1751,2044.619105,71876.99606,24.26711533,18.75411296,91.10256727,0.12,0.100675482
1752,1032.488248,84446.86362,26.81559501,10.17406275,64.38297118,0.24,0.324902888
1753,1040.849997,83857.67219,25.50920452,9.472959931,80.60427073,0.16,0.209302783
1754,500.8607968,86213.49631,26.64402213,5.161555365,24.30238981,0.32,0.86525878
1755,2027.383417,82180.60173,25.12377773,13.61456215,94.54835786,0.12,0.032319626
1756,1570.749613,70404.45472,21.55712524,21.1353468,84.8952355,0.12,0.116130297
1757,1213.745721,66936.29345,25.14925021,19.38637344,80.1232918,0.08,0.068399167
1758,1337.9564,84037.17188,27.06795093,15.89795267,56.57595004,0.2,0.213145749
1759,1989.4089,77032.83526,23.79730701,18.52737276,88.5319098,0.16,0.158873266
1760,1914.429875,76880.83814,26.57015604,18.62511981,81.47489788,0.16,0.118145636
1761,1291.680481,81949.052,19.76712911,23.27089357,79.98181393,0.32,0.306426733
1762,2102.989765,64247.30675,27.3646668,18.02835279,80.89138295,0.04,0.010049571
1763,1321.29927,77769.31227,29.08074592,17.07010128,56.11079476,0.16,0.180175569
1764,2245.011337,58906.83353,25.40964707,22.4663561,85.08364544,0.08,0.072274011
1765,518.0994308,87477.41961,26.8550417,6.137823277,28.04227733,0.28,0.8203707
1766,2058.336328,78309.82879,29.67662172,20.01361076,55.6969602,0.12,0.150718054
1767,323.2447246,86589.59435,25.16437567,8.4287924,51.89832508,0.32,0.808140256
1768,1900.50344,83535.53473,17.44415165,23.50722735,83.86050138,0.28,0.292030048
1769,2463.280106,92855.9959,24.81160365,15.03082637,58.74381146,0.16,0.291241131
1770,809.8184446,90527.50744,26.26425479,2.659535964,92.53742865,0.2,0.033000899
1771,1346.518637,90808.02932,26.85053334,7.804100408,20.0132869,0.24,0.505980784
1772,2497.506055,75806.52417,24.07664502,18.74985675,97.99331965,0.12,0.14448758
1773,1770.326071,69813.00084,24.16647925,24.95588678,70.48815477,0.2,0.204714924
1774,2411.216172,53188.92632,25.69793981,23.06476319,82.98109537,0.08,0.062448979
1775,784.6443636,88568.4667,27.18439017,8.854937122,25.07509259,0.2,0.219537244
1776,1492.702178,82740.50638,18.37718474,23.12249961,79.92692378,0.32,0.327434133
1777,1922.422788,85341.30036,28.92758026,16.55442885,54.07374045,0.16,0.186609332
1778,497.9562488,90038.30366,25.99091313,4.158145914,50.68581093,0.24,0.691381331
1779,1041.539498,84086.05568,27.34384648,12.8055535,39.60748436,0.16,0.141514062
1780,1320.17514,84230.11204,20.46341454,18.86107697,81.26334944,0.32,0.362453804
1781,523.5953715,90297.22932,26.49037956,4.495120211,67.9077884,0.2,0.685586252
1782,1918.654863,79449.56264,20.63798829,23.55056823,84.82792527,0.2,0.202308574
1783,663.4184667,88896.86046,26.81016844,8.493943898,23.31110374,0.2,0.220299923
1784,1805.191334,80222.90521,18.73570465,22.55432197,85.28890687,0.2,0.206703818
1785,2374.83683,73151.15331,23.50275347,19.95719372,95.32182106,0.2,0.162116276
1786,978.6507241,90420.08872,26.74682691,9.34644179,31.28431798,0.24,0.398462562
1787,2258.090944,75982.45239,22.46949861,20.11094355,93.91169719,0.2,0.159371817
1788,1428.299032,83464.34322,19.25671101,22.61289415,78.44449923,0.36,0.378796481
1789,682.6639293,89026.12844,26.51548994,8.346925381,29.14241139,0.16,0.281718835
1790,2247.678036,70895.88508,24.10698672,21.49875363,87.28983461,0.16,0.125209964
1791,991.4544871,83124.15192,27.05803001,14.00699675,61.44170891,0.2,0.145021514
1792,2106.224106,82730.39457,19.00255409,23.50956048,80.56021792,0.24,0.247038143
1793,745.9378059,88741.77244,26.10653717,6.036617681,86.00471808,0.2,0.052362759
1794,1894.060307,82803.76384,18.15003091,23.28046745,85.06816464,0.28,0.274968913
1795,697.5405556,90876.34057,26.63002404,7.400848307,37.49608526,0.2,0.397013455
1796,2067.560234,79748.77727,20.21759273,22.25563355,87.7063232,0.2,0.219736441
1797,2036.52252,91386.96188,26.41974287,11.01237315,32.39142797,0.2,0.364509987
1798,545.6276392,90283.75613,25.85567615,3.841756918,72.31967148,0.2,0.779585745
1799,1718.755406,81510.23904,29.44551009,19.08452359,49.50915781,0.16,0.14972624
1800,495.3678723,89256.68115,26.25398851,5.67817901,62.23321125,0.2,0.585796454
1801,473.8186703,89674.87867,25.86389648,5.209760935,44.76986354,0.24,0.830667117
1802,2326.075172,72720.2522,23.61059354,20.21094726,96.3734163,0.16,0.137418071
1803,653.0146751,90181.70094,26.58258415,7.577594163,33.44561879,0.24,0.536379189
1804,1246.46186,74678.03157,26.61312498,18.57894127,55.85950996,0.12,0.092388513
1805,2073.567995,80654.16447,20.93163841,22.65963731,84.66010749,0.28,0.246410299
1806,2124.732961,81661.79488,19.36043252,22.29296393,88.94340905,0.24,0.275238729
1807,1212.337098,88331.68229,27.87231526,12.15829186,40.3762554,0.16,0.182751856
1808,1810.096682,40057.2845,26.15505159,24.56943393,72.98027014,0,0
1809,572.0099726,90214.1909,26.64509175,2.932426543,35.25041496,0.24,0.853868475
1810,578.5899577,90244.46238,26.98095372,6.602252391,38.04689421,0.24,0.548870207
1811,1599.703142,76184.85056,29.25501378,19.88556921,48.42547032,0.12,0.138525767
1812,578.2928674,90214.1909,26.64509175,3.205226947,37.10212772,0.24,0.827988216
1813,1119.958725,83760.82145,23.6998709,15.61629797,86.38608246,0.24,0.311196908
1814,1833.687997,85737.44105,28.87314267,16.30947083,45.31310057,0.2,0.219303052
